INFO 2025-01-13 22:39:55,774 autoreload Watching for file changes with StatReloader
DEBUG 2025-01-13 22:39:55,774 autoreload Waiting for apps ready_event.
DEBUG 2025-01-13 22:39:55,849 autoreload Apps ready_event triggered. Sending autoreload_started signal.
DEBUG 2025-01-13 22:39:55,873 autoreload Watching dir C:\Users\SIM\Desktop\DJANGO\Proiect1\aplicatie_exemplu\templates with glob **/*.
DEBUG 2025-01-13 22:39:55,873 autoreload Watching dir C:\Users\SIM\Desktop\DJANGO\Proiect1\aplicatie\templates with glob **/*.
DEBUG 2025-01-13 22:39:55,873 autoreload Watching dir C:\Users\SIM\Desktop\DJANGO\Proiect1\locale with glob **/*.mo.
DEBUG 2025-01-13 22:39:55,881 autoreload Watching dir C:\Users\SIM\Desktop\DJANGO\Proiect1\aplicatie_exemplu\locale with glob **/*.mo.
DEBUG 2025-01-13 22:39:56,029 utils (0.016) 
            SELECT
                c.relname,
                CASE
                    WHEN c.relispartition THEN 'p'
                    WHEN c.relkind IN ('m', 'v') THEN 'v'
                    ELSE 't'
                END,
                obj_description(c.oid, 'pg_class')
            FROM pg_catalog.pg_class c
            LEFT JOIN pg_catalog.pg_namespace n ON n.oid = c.relnamespace
            WHERE c.relkind IN ('f', 'm', 'p', 'r', 'v')
                AND n.nspname NOT IN ('pg_catalog', 'pg_toast')
                AND pg_catalog.pg_table_is_visible(c.oid)
        ; args=None; alias=default
DEBUG 2025-01-13 22:39:56,108 autoreload File C:\Users\SIM\AppData\Roaming\Python\Python311\site-packages\django\db\backends\base\validation.py first seen with mtime 1730363519.0328045
DEBUG 2025-01-13 22:39:56,108 autoreload File C:\Users\SIM\AppData\Local\Programs\Python\Python311\Lib\re\__init__.py first seen with mtime 1686106818.0
DEBUG 2025-01-13 22:39:56,108 autoreload File C:\Users\SIM\AppData\Roaming\Python\Python311\site-packages\django\forms\fields.py first seen with mtime 1730363519.236009
DEBUG 2025-01-13 22:39:56,108 autoreload File C:\Users\SIM\AppData\Local\Programs\Python\Python311\Lib\json\encoder.py first seen with mtime 1686106818.0
DEBUG 2025-01-13 22:39:56,108 autoreload File C:\Users\SIM\AppData\Roaming\Python\Python311\site-packages\django\db\backends\postgresql\psycopg_any.py first seen with mtime 1730363519.0883665
DEBUG 2025-01-13 22:39:56,108 autoreload File C:\Users\SIM\AppData\Roaming\Python\Python311\site-packages\django\db\models\fields\related.py first seen with mtime 1730363519.1857815
DEBUG 2025-01-13 22:39:56,108 autoreload File C:\Users\SIM\AppData\Roaming\Python\Python311\site-packages\django\contrib\auth\forms.py first seen with mtime 1730363514.6469238
DEBUG 2025-01-13 22:39:56,108 autoreload File C:\Users\SIM\AppData\Roaming\Python\Python311\site-packages\django\db\models\indexes.py first seen with mtime 1730363519.16236
DEBUG 2025-01-13 22:39:56,108 autoreload File C:\Users\SIM\AppData\Roaming\Python\Python311\site-packages\sqlparse\engine\__init__.py first seen with mtime 1730363510.8419755
DEBUG 2025-01-13 22:39:56,108 autoreload File C:\Users\SIM\AppData\Roaming\Python\Python311\site-packages\django\core\cache\__init__.py first seen with mtime 1730363518.8194945
